yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,locationid,topicid,questionid,responseid,datavaluetypeid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2015,2019,OH,Ohio,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,516.7,516.7,,,514.2,519.2,Sex,Male,,,,,POINT (-82.40426005599966 40.06021014100048),39,CAN,CAN07,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,138.5,138.5,,,133.4,143.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-72.08269067499964 42.27687047000046),25,CAN,CAN08,,AGEADJRATE,RACE,BLK,,,,
2015,2019,RI,Rhode Island,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,7.9,7.9,,,5.2,11.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-71.52247031399963 41.70828019300046),44,CAN,CAN01,,CRDRATE,RACE,BLK,,,,
2016,2020,IA,Iowa,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN02,,AGEADJRATE,RACE,AIAN,,,
2015,2019,SD,South Dakota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,165.3,165.3,,,136.8,198,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),46,CAN,CAN07,,CRDRATE,RACE,API,,,,
2015,2019,SC,South Carolina,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Sex,Male,,,,,POINT (-81.04537120699968 33.998821303000454),45,CAN,CAN02,,CRDRATE,SEX,SEXM,,,
2016,2020,MI,Michigan,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,20.4,20.4,,,19.8,20.9,Sex,Male,,,,,POINT (-84.71439026999968 44.6613195430005),26,CAN,CAN05,,CRDRATE,SEX,SEXM,,,,
2015,2019,WV,West Virginia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,266.8,266.8,,,263.3,270.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-80.71264013499967 38.66551020200046),54,CAN,CAN08,,CRDRATE,RACE,WHT,,,,
2016,2020,IA,Iowa,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,37.9,37.9,,,37.1,38.8,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN04,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,DE,Delaware,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,27.7,27.7,,,23.5,32.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN02,,AGEADJRATE,RACE,BLK,,,,
2016,2020,MN,Minnesota,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,25,25,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN01,,NMBR,RACE,BLK,,,,
2015,2019,MN,Minnesota,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,307.4,307.4,,,295.3,319.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN07,,AGEADJRATE,RACE,API,,,,
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,28.1,28.1,,,25.6,30.6,Sex,Female,,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN04,,CRDRATE,SEX,SEXF,,,,
2015,2019,OK,Oklahoma,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,16.2,16.2,,,15.6,16.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,CAN,CAN01,,AGEADJRATE,RACE,WHT,,,,
2015,2019,NV,Nevada,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,51,51,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-117.07184056399967 39.493240390000494),32,CAN,CAN01,,NMBR,RACE,BLK,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,12.8,12.8,,,12.1,13.6,Sex,Female,,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN01,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,IA,Iowa,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,,,~,Data suppressed, too few respondents or cases,,,Sex,Male,,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN03,,NMBR,SEX,SEXM,,,
2016,2020,CO,Colorado,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,13.1,13.1,,,12.5,13.8,Sex,Male,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN01,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,MS,Mississippi,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN01,,AGEADJRATE,RACE,AIAN,,,
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,30,30,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN08,,NMBR,RACE,HIS,,,,
2015,2019,VT,Vermont,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,222.1,222.1,,,176,275.9,Race/Ethnicity,Hispanic,,,,,POINT (-72.51764079099962 43.62538123900049),50,CAN,CAN07,,AGEADJRATE,RACE,HIS,,,,
2015,2019,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,69.4,69.4,,,62.6,76.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN08,,AGEADJRATE,RACE,API,,,,
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,,,~~~~,The state registry opted not to present state-specific estimates for this race/ethnicity group,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN07,,CRDRATE,RACE,AIAN,,,,
2015,2019,IN,Indiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,12165,12165,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN08,,NMBR,RACE,WHT,,,,
2015,2019,AR,Arkansas,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,20.2,20.2,,,13.8,28.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN04,,AGEADJRATE,RACE,API,,,,
2015,2019,KY,Kentucky,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,515.8,515.8,,,513,518.6,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN07,,AGEADJRATE,OVERALL,OVR,,,,
2016,2020,ID,Idaho,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,10.9,10.9,,,10,11.8,Sex,Female,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN01,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,CA,California,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,22.9,22.9,,,22.6,23.2,Sex,Female,,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN04,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,MT,Montana,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN01,,AGEADJRATE,RACE,API,,,
2016,2020,ME,Maine,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),23,CAN,CAN04,,AGEADJRATE,RACE,API,,,
2015,2019,RI,Rhode Island,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,12,12,,,11.2,12.8,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),44,CAN,CAN01,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,US,United States,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,2.5,2.5,,,2.4,2.6,Race/Ethnicity,Hispanic,,,,,,59,CAN,CAN03,,AGEADJRATE,RACE,HIS,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,8.8,8.8,,,5.3,14.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN02,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,3.2,3.2,,,2.9,3.5,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN03,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,VT,Vermont,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,153.3,153.3,,,102.6,217.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-72.51764079099962 43.62538123900049),50,CAN,CAN08,,AGEADJRATE,RACE,BLK,,,,
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,117.9,117.9,,,102,135.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN07,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,WI,Wisconsin,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,24.7,24.7,,,23.9,25.6,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),55,CAN,CAN02,,CRDRATE,OVERALL,OVR,,,,
2016,2020,MA,Massachusetts,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,428.3,428.3,,,425.5,431.1,Sex,Female,,,,,POINT (-72.08269067499964 42.27687047000046),25,CAN,CAN07,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,CA,California,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,403.6,403.6,,,402.3,404.9,Sex,Male,,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN07,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,HI,Hawaii,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),15,CAN,CAN04,,AGEADJRATE,RACE,AIAN,,,
2015,2019,CO,Colorado,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,154.5,154.5,,,152.3,156.7,Sex,Male,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN08,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,IL,Illinois,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,26.8,26.8,,,26.2,27.4,Overall,Overall,,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN02,,CRDRATE,OVERALL,OVR,,,,
2016,2020,DC,District of Columbia,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Sex,Male,,,,,POINT (-77.036871 38.907192),11,CAN,CAN02,,AGEADJRATE,SEX,SEXM,,,
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,28,28,,,26.3,29.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN02,,AGEADJRATE,RACE,BLK,,,,
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,9.7,9.7,,,7.6,12.1,Race/Ethnicity,Hispanic,,,,,POINT (-111.58713063499971 39.360700171000474),49,CAN,CAN01,,AGEADJRATE,RACE,HIS,,,,
2016,2020,CT,Connecticut,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,12.6,12.6,,,11.9,13.3,Sex,Male,,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN01,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,MT,Montana,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Sex,Female,,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN05,,AGEADJRATE,SEX,SEXF,,,
2015,2019,WA,Washington,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,29.6,29.6,,,28.7,30.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-120.47001078999972 47.52227862900048),53,CAN,CAN02,,CRDRATE,RACE,WHT,,,,
2015,2019,ID,Idaho,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN05,,CRDRATE,RACE,AIAN,,,
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,14.2,14.2,,,13.7,14.7,Sex,Female,,,,,POINT (-78.45789046299967 37.54268067400045),51,CAN,CAN01,,CRDRATE,SEX,SEXF,,,,
2015,2019,OK,Oklahoma,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,451.1,451.1,,,439.6,462.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-97.52107021399968 35.47203135600046),40,CAN,CAN07,,AGEADJRATE,RACE,BLK,,,,
2016,2020,MI,Michigan,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,209.8,209.8,,,208.6,211.1,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),26,CAN,CAN08,,CRDRATE,OVERALL,OVR,,,,
2015,2019,KY,Kentucky,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,11.9,11.9,,,8.2,16.5,Race/Ethnicity,Hispanic,,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN04,,AGEADJRATE,RACE,HIS,,,,
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,13,13,,,12.6,13.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),51,CAN,CAN01,,AGEADJRATE,RACE,WHT,,,,
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,20.1,20.1,,,19.5,20.6,Race/Ethnicity,Hispanic,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN04,,AGEADJRATE,RACE,HIS,,,,
2015,2019,NJ,New Jersey,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN05,,CRDRATE,RACE,AIAN,,,
2015,2019,DC,District of Columbia,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-77.036871 38.907192),11,CAN,CAN03,,AGEADJRATE,RACE,HIS,,,
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,Number,Number,,,~,Data suppressed, too few respondents or cases,,,Sex,Female,,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN05,,NMBR,SEX,SEXF,,,
2015,2019,ID,Idaho,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,Number,Number,582,582,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN04,,NMBR,RACE,WHT,,,,
2016,2020,ME,Maine,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,4764,4764,,,,,Sex,Male,,,,,POINT (-68.98503133599962 45.254228894000505),23,CAN,CAN07,,NMBR,SEX,SEXM,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,12.1,12.1,,,11.2,13,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN01,,AGEADJRATE,RACE,WHT,,,,
2016,2020,DC,District of Columbia,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,33.2,33.2,,,30.2,36.4,Sex,Male,,,,,POINT (-77.036871 38.907192),11,CAN,CAN04,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,TN,Tennessee,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-85.77449091399967 35.68094058000048),47,CAN,CAN01,,AGEADJRATE,RACE,AIAN,,,
2015,2019,SD,South Dakota,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed, too few respondents or cases,,,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),46,CAN,CAN02,,CRDRATE,RACE,API,,,
2016,2020,IN,Indiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,166.9,166.9,,,165.7,168.2,Overall,Overall,,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN08,,AGEADJRATE,OVERALL,OVR,,,,
2016,2020,MA,Massachusetts,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed, too few respondents or cases,,,Sex,Male,,,,,POINT (-72.08269067499964 42.27687047000046),25,CAN,CAN02,,AGEADJRATE,SEX,SEXM,,,
2016,2020,MD,Maryland,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,16.5,16.5,,,15.7,17.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN01,,AGEADJRATE,RACE,BLK,,,,
2015,2019,ME,Maine,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,483.5,483.5,,,425.1,547.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),23,CAN,CAN07,,CRDRATE,RACE,AIAN,,,,
2016,2020,MO,Missouri,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,16.6,16.6,,,16,17.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN05,,AGEADJRATE,RACE,WHT,,,,
2016,2020,GA,Georgia,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,9.3,9.3,,,7.9,10.9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-83.62758034599966 32.83968109300048),13,CAN,CAN01,,AGEADJRATE,RACE,API,,,,
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,Number,Number,80,80,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),51,CAN,CAN07,,NMBR,RACE,AIAN,,,,
2015,2019,NJ,New Jersey,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Age-adjusted Rate,295.1,295.1,,,289.8,300.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN07,,AGEADJRATE,RACE,API,,,,
